title_id,full_title,title,place,dates,capture_date,capture_timestamp
1433,Wyalkatchem Wheatsheaf and Bencubbin Banner (WA : 1922 - 1939),Wyalkatchem Wheatsheaf and Bencubbin Banner,WA,1922 - 1939,2019-03-22,20190322093705
1432,York Chronicle (WA : 1927 - 1954),York Chronicle,WA,1927 - 1954,2019-03-22,20190322093705
1488,Bangkok Recorder (Thailand : 1865 - 1867),Bangkok Recorder,THAILAND,1865 - 1867,2019-03-22,20190322093705
436,Albury Banner and Wodonga Express (NSW : 1881 - 1938),Albury Banner and Wodonga Express,NSW,1881 - 1938,2019-05-19,20190519173657
1354,Burrangong Argus (NSW : 1865 - 1913),Burrangong Argus,NSW,1865 - 1913,2019-05-19,20190519173657
423,"Leader (Orange, NSW : 1899 - 1945)",Leader,"Orange, NSW",1899 - 1945,2019-05-19,20190519173657
1346,Sawtell Guardian (NSW : 1970 - 1976),Sawtell Guardian,NSW,1970 - 1976,2019-05-19,20190519173657
1489,"Torres News (Thursday Island, Qld. : 1957-2015)",Torres News,"Thursday Island, QLD",1957 - 2015,2019-05-19,20190519173657
1429,Albany Observer (WA : 1890 - 1891),Albany Observer,WA,1890 - 1891,2019-05-19,20190519173657
1397,Bonnie Rock-Lake Brown-Mukinbudin Leader (WA : 1934 - 1939),Bonnie Rock-Lake Brown-Mukinbudin Leader,WA,1934 - 1939,2019-05-19,20190519173657
1405,Corrigin Broadcaster and Peoples Weekly (WA : 1930 - 1933),Corrigin Broadcaster and Peoples Weekly,WA,1930 - 1933,2019-05-19,20190519173657
1407,"Dampier Despatch (Broome, WA : 1904 - 1905)",Dampier Despatch,"Broome, WA",1904 - 1905,2019-05-19,20190519173657
1411,East Murchison News (WA : 1901 - 1911),East Murchison News,WA,1901 - 1911,2019-05-19,20190519173657
1412,Esperance Times (WA : 1896 - 1898),Esperance Times,WA,1896 - 1898,2019-05-19,20190519173657
1491,Fremantle Advocate (WA : 1926 - 1942),Fremantle Advocate,WA,1926 - 1942,2019-05-19,20190519173657
1417,Gnowangerup Star (WA : 1942 - 1954),Gnowangerup Star,WA,1942 - 1954,2019-05-19,20190519173657
1418,Greenbushes Advocate and Donnybrook and Bridgetown Advertiser (WA : 1899 - 1902),Greenbushes Advocate and Donnybrook and Bridgetown Advertiser,WA,1899 - 1902,2019-05-19,20190519173657
1424,Nelson Advocate (WA : 1926 - 1938),Nelson Advocate,WA,1926 - 1938,2019-05-19,20190519173657
1497,"Northern Times (Carnarvon, WA : 1952 - 1954)",Northern Times,"Carnarvon, WA",1952 - 1954,2019-05-19,20190519173657
1441,Perenjori Pioneer (WA : 1930 - 1933),Perenjori Pioneer,WA,1930 - 1933,2019-05-19,20190519173657
1425,Wongan-Ballidu Budget (WA : 1939 - 1954),Wongan-Ballidu Budget,WA,1939 - 1954,2019-05-19,20190519173657
1500,"Bananacoast Opinion (Coffs Harbour, NSW : 1973 - 1978)",Bananacoast Opinion,"Coffs Harbour, NSW",1973 - 1978,2019-06-26,20190626113124
1492,"Border Morning Mail (Albury, NSW : 1938 - 1943)",Border Morning Mail,"Albury, NSW",1938 - 1943,2019-06-26,20190626113124
1493,"North Coast Times (Bellingen and Coffs Harbour, NSW : 1888 - 1889)",North Coast Times,"Bellingen and Coffs Harbour, NSW",1888 - 1889,2019-06-26,20190626113124
1501,"Nota (Hawks Nest and Tea Gardens, NSW : 1970 - 1983)",Nota,"Hawks Nest and Tea Gardens, NSW",1970 - 1983,2019-06-26,20190626113124
1502,"Express, Melton (Vic. 1943 - 1954)","Express, Melton",,Vic. 1943 - 1954,2019-06-26,20190626113124
565,"Great Southern Advocate (Korumburra, Vic. : 1889 - 1906, 1914 - 1918, 1927 - 1933)",Great Southern Advocate,"Korumburra, VIC","1889 - 1906, 1914 - 1918, 1927 - 1933",2019-06-26,20190626113124
1494,Mountain District Free Press (Vic. : 1947 - 1954),Mountain District Free Press,VIC,1947 - 1954,2019-06-26,20190626113124
1498,"A Voz de Timor (Dili, East Timor : 1973 - 1975)",A Voz de Timor,"Dili, East TIMOR",1973 - 1975,2019-06-26,20190626113124
1506,"Yellow Flag and Torrens Island Terror (Adelaide, SA : 1901)",Yellow Flag and Torrens Island Terror,"Adelaide, SA",1901,2019-10-28,20191028052519
1503,"Arena (Melbourne, Vic. : 1900 - 1903)",Arena,"Melbourne, VIC",1900 - 1903,2019-10-28,20191028052519
1504,"Arena-Sun (Melbourne, Vic. : 1903 - 1904)",Arena-Sun,"Melbourne, VIC",1903 - 1904,2019-10-28,20191028052519
246,Bacchus Marsh Express (Vic. : 1866 - 1945),Bacchus Marsh Express,VIC,1866 - 1945,2019-10-28,20191028052519
1495,Chiltern Leader (Vic. : 1896 - 1898),Chiltern Leader,VIC,1896 - 1898,2019-10-28,20191028052519
1483,Elmore Standard (Vic. : 1882 - 1910),Elmore Standard,VIC,1882 - 1910,2019-10-28,20191028052519
565,"Great Southern Advocate (Korumburra, Vic. : 1889 - 1906, 1914 - 1934)",Great Southern Advocate,"Korumburra, VIC","1889 - 1906, 1914 - 1934",2019-10-28,20191028052519
250,Lilydale Express (Vic. : 1886 - 1897 ; 1914 - 1920),Lilydale Express,VIC,1886 - 1897 ; 1914 - 1920,2019-10-28,20191028052519
243,"Lilydale Express and Yarra Glen, Wandin Yallock, Upper Yarra, Healesville and Ringwood Chronicle (Vic. : 1900 - 1914)","Lilydale Express and Yarra Glen, Wandin Yallock, Upper Yarra, Healesville and Ringwood Chronicle",VIC,1900 - 1914,2019-10-28,20191028052519
586,"Narracan Shire Advocate (Vic. : 1889, 1914 - 1918)",Narracan Shire Advocate,VIC,"1889, 1914 - 1918",2019-10-28,20191028052519
310,Richmond Guardian (Vic. : 1910 - 1920),Richmond Guardian,VIC,1910 - 1920,2019-10-28,20191028052519
794,"Spectator and Methodist Chronicle (Melbourne, Vic. : 1914 - 1929)",Spectator and Methodist Chronicle,"Melbourne, VIC",1914 - 1929,2019-10-28,20191028052519
202,Sunbury News (Vic. : 1900 - 1927),Sunbury News,VIC,1900 - 1927,2019-10-28,20191028052519
1521,"Advertiser (Fremantle, WA : 1921 - 1932)",Advertiser,"Fremantle, WA",1921 - 1932,2019-10-28,20191028052519
1520,"Argonaut (Perth, WA : 1899 - 1900)",Argonaut,"Perth, WA",1899 - 1900,2019-10-28,20191028052519
1513,"Blackwood-Warren Sentinel (Bridgetown, WA : 1950 - 1954)",Blackwood-Warren Sentinel,"Bridgetown, WA",1950 - 1954,2019-10-28,20191028052519
1399,Bullfinch Budget (WA : 1910 - 1911),Bullfinch Budget,WA,1910 - 1911,2019-10-28,20191028052519
1460,Bullfinch Miner and Yilgarn Advocate (WA : 1910),Bullfinch Miner and Yilgarn Advocate,WA,1910,2019-10-28,20191028052519
1514,"Cathedral Chronicle (Geraldton, WA : 1931 - 1954)",Cathedral Chronicle,"Geraldton, WA",1931 - 1954,2019-10-28,20191028052519
1401,"Central Districts Advertiser and Agriculture and Mining Journal (Northam, WA : 1893 - 1895)",Central Districts Advertiser and Agriculture and Mining Journal,"Northam, WA",1893 - 1895,2019-10-28,20191028052519
1402,"Central Districts Advocate (Goomalling, WA : 1922 - 1924)",Central Districts Advocate,"Goomalling, WA",1922 - 1924,2019-10-28,20191028052519
1515,"Clare's Weekly (Perth, WA : 1897 - 1899)",Clare's Weekly,"Perth, WA",1897 - 1899,2019-10-28,20191028052519
1516,"Coastal Districts Star (Perth, WA : 1952 - 1954)",Coastal Districts Star,"Perth, WA",1952 - 1954,2019-10-28,20191028052519
933,"Collie Mail (Perth, WA : 1908 - 1954)",Collie Mail,"Perth, WA",1908 - 1954,2019-10-28,20191028052519
1403,Collie Times (WA : 1935),Collie Times,WA,1935,2019-10-28,20191028052519
1406,"Daily Advertiser (Geraldton, WA : 1890 - 1893)",Daily Advertiser,"Geraldton, WA",1890 - 1893,2019-10-28,20191028052519
1409,"Democrat (Perth, WA : 1904 - 1905)",Democrat,"Perth, WA",1904 - 1905,2019-10-28,20191028052519
1410,Dumbleyung-Lake Grace-Newdegate Cultivator and Kukerin and Moulyinning Producer (WA : 1930),Dumbleyung-Lake Grace-Newdegate Cultivator and Kukerin and Moulyinning Producer,WA,1930,2019-10-28,20191028052519
934,"Eastern Recorder (Kellerberrin, WA : 1909 - 1954)",Eastern Recorder,"Kellerberrin, WA",1909 - 1954,2019-10-28,20191028052519
1116,"Fremantle Herald (WA : 1913 - 1915, 1919 - 1921)",Fremantle Herald,WA,"1913 - 1915, 1919 - 1921",2019-10-28,20191028052519
1416,Geraldton Observer (WA : 1880 - 1881),Geraldton Observer,WA,1880 - 1881,2019-10-28,20191028052519
1417,Gnowangerup Star (WA : 1941 - 1954),Gnowangerup Star,WA,1941 - 1954,2019-10-28,20191028052519
1419,Harvey Murray Times (WA : 1931 - 1955),Harvey Murray Times,WA,1931 - 1955,2019-10-28,20191028052519
342,Kalgoorlie Miner (WA : 1895 - 1954),Kalgoorlie Miner,WA,1895 - 1954,2019-10-28,20191028052519
1459,Kalgoorlie and Boulder Standard (WA : 1897 - 1898),Kalgoorlie and Boulder Standard,WA,1897 - 1898,2019-10-28,20191028052519
1458,Kanowna Democrat and North East Coolgardie Advertiser (WA : 1896 - 1897),Kanowna Democrat and North East Coolgardie Advertiser,WA,1896 - 1897,2019-10-28,20191028052519
1457,Kanowna Herald (WA : 1898),Kanowna Herald,WA,1898,2019-10-28,20191028052519
1456,Kondinin Wheatlander and Kulin and Karlgarin Gazette (WA : 1926 - 1927),Kondinin Wheatlander and Kulin and Karlgarin Gazette,WA,1926 - 1927,2019-10-28,20191028052519
1455,Kookynie Advocate and Northern Goldfields News (WA : 1903 - 1904),Kookynie Advocate and Northern Goldfields News,WA,1903 - 1904,2019-10-28,20191028052519
1453,Koorda Record (WA : 1934 - 1939),Koorda Record,WA,1934 - 1939,2019-10-28,20191028052519
1449,"Morning Post (Geraldton, WA : 1895 - 1896)",Morning Post,"Geraldton, WA",1895 - 1896,2019-10-28,20191028052519
1427,Mullewa Magnet and Perenjori-Morawa Advertiser (WA : 1927 - 1931),Mullewa Magnet and Perenjori-Morawa Advertiser,WA,1927 - 1931,2019-10-28,20191028052519
1423,Murchison Magnet and Mullewa Mercury (WA : 1926 - 1927),Murchison Magnet and Mullewa Mercury,WA,1926 - 1927,2019-10-28,20191028052519
932,"Nor-West Echo (Broome, WA : 1912 - 1919)",Nor-West Echo,"Broome, WA",1912 - 1919,2019-10-28,20191028052519
1442,"Northern Public Opinion and Mining and Pastoral News (Roebourne, WA : 1894 - 1902)",Northern Public Opinion and Mining and Pastoral News,"Roebourne, WA",1894 - 1902,2019-10-28,20191028052519
1440,Pingelly Express (WA : 1905 - 1906),Pingelly Express,WA,1905 - 1906,2019-10-28,20191028052519
1437,Southern Cross Herald (WA : 1894 - 1896),Southern Cross Herald,WA,1894 - 1896,2019-10-28,20191028052519
1436,Southern Cross Miner (WA : 1899 - 1902),Southern Cross Miner,WA,1899 - 1902,2019-10-28,20191028052519
1505,"Wheatbelt Wheatsheaf and Dampier Advocate (Merredin, WA : 1930 - 1939)",Wheatbelt Wheatsheaf and Dampier Advocate,"Merredin, WA",1930 - 1939,2019-10-28,20191028052519
1433,Wyalkatchem Wheatsheaf and Bencubbin Banner (WA : 1922 - 1930),Wyalkatchem Wheatsheaf and Bencubbin Banner,WA,1922 - 1930,2019-10-28,20191028052519
1431,York Gazette and Quairading and Dangin Herald (WA : 1930 - 1931),York Gazette and Quairading and Dangin Herald,WA,1930 - 1931,2019-10-28,20191028052519
1498,"A Voz de Timor (Dili, East Timor : 1970 - 1975)",A Voz de Timor,"Dili, East TIMOR",1970 - 1975,2019-10-28,20191028052519
192,Windsor and Richmond Gazette (NSW : 1888 - 1961),Windsor and Richmond Gazette,NSW,1888 - 1961,2020-01-15,20200115030748
565,"Great Southern Advocate (Korumburra, Vic. : 1889 - 1906, 1914 - 1919, 1921 - 1940)",Great Southern Advocate,"Korumburra, VIC","1889 - 1906, 1914 - 1919, 1921 - 1940",2020-01-15,20200115030748
1570,Moe Register and Narracan Shire Advocate (Vic. : 1888 - 1889),Moe Register and Narracan Shire Advocate,VIC,1888 - 1889,2020-01-15,20200115030748
1574,"Progress (North Fitzroy, Vic. : 1889 - 1890)",Progress,"North Fitzroy, VIC",1889 - 1890,2020-01-15,20200115030748
244,"Reporter (Box Hill, Vic. : 1889 - 1925)",Reporter,"Box Hill, VIC",1889 - 1925,2020-01-15,20200115030748
310,Richmond Guardian (Vic. : 1907 - 1920),Richmond Guardian,VIC,1907 - 1920,2020-01-15,20200115030748
1496,"Weekly Free Press, and Port Phillip Commercial Advertiser (Vic. : 1841)","Weekly Free Press, and Port Phillip Commercial Advertiser",VIC,1841,2020-01-15,20200115030748
1560,"Christian Herald (Perth, WA : 1882)",Christian Herald,"Perth, WA",1882,2020-01-15,20200115030748
1517,Corrigin Chronicle and Kunjin-Bullaring Representative (WA : 1925 - 1943),Corrigin Chronicle and Kunjin-Bullaring Representative,WA,1925 - 1943,2020-01-15,20200115030748
1566,"Dampier Herald (Kununoppin, WA : 1928 - 1937)",Dampier Herald,"Kununoppin, WA",1928 - 1937,2020-01-15,20200115030748
1518,"Dampier Herald and Bencubbin Chronicle (Kununoppin, WA : 1937 - 1943)",Dampier Herald and Bencubbin Chronicle,"Kununoppin, WA",1937 - 1943,2020-01-15,20200115030748
1567,"Dampier Herald and Nungarin Standard (Kununoppin, WA : 1943 - 1954)",Dampier Herald and Nungarin Standard,"Kununoppin, WA",1943 - 1954,2020-01-15,20200115030748
1519,"Dawn (Perth, WA : 1918 - 1954)",Dawn,"Perth, WA",1918 - 1954,2020-01-15,20200115030748
1523,"Evening Mail (Fremantle, WA : 1905 - 1910)",Evening Mail,"Fremantle, WA",1905 - 1910,2020-01-15,20200115030748
1524,"Evening Times (Fremantle, WA : 1888)",Evening Times,"Fremantle, WA",1888,2020-01-15,20200115030748
1527,"Express (Fremantle, WA : 1870-1871)",Express,"Fremantle, WA",1870 - 1871,2020-01-15,20200115030748
1525,"Express (Perth, WA : 1872 - 1873)",Express,"Perth, WA",1872 - 1873,2020-01-15,20200115030748
1526,"Express (Perth, WA : 1905 - 1907)",Express,"Perth, WA",1905 - 1907,2020-01-15,20200115030748
1528,Fremantle Courier (WA : 1902),Fremantle Courier,WA,1902,2020-01-15,20200115030748
1529,"Fremantle Times (WA : 1919 - 1921, 1932)",Fremantle Times,WA,"1919 - 1921, 1932",2020-01-15,20200115030748
1569,"Great North-West (Perth, WA : 1904)",Great North-West,"Perth, WA",1904,2020-01-15,20200115030748
436,Albury Banner and Wodonga Express (NSW : 1873 - 1938),Albury Banner and Wodonga Express,NSW,1873 - 1938,2020-05-10,20200510072623
1492,"Border Morning Mail (Albury, NSW : 1938 - 1946)",Border Morning Mail,"Albury, NSW",1938 - 1946,2020-05-10,20200510072623
904,"Inverell Times (NSW : 1899 - 1907, 1909 - 1942, 1952 - 1954)",Inverell Times,NSW,"1899 - 1907, 1909 - 1942, 1952 - 1954",2020-05-10,20200510072623
1480,"Mosman, Neutral and Middle Harbour Resident (NSW : 1904 - 1907, 1916 - 1919)","Mosman, Neutral and Middle Harbour Resident",NSW,"1904 - 1907, 1916 - 1919",2020-05-10,20200510072623
1587,"News (Shoalhaven, NSW : 1867)",News,"Shoalhaven, NSW",1867,2020-05-10,20200510072623
1588,"News, Shoalhaven and Southern Coast Districts Advertiser (NSW : 1867 - 1871)","News, Shoalhaven and Southern Coast Districts Advertiser",NSW,1867 - 1871,2020-05-10,20200510072623
1501,"Nota (Hawks Nest and Tea Gardens, NSW : 1970 - 1999)",Nota,"Hawks Nest and Tea Gardens, NSW",1970 - 1999,2020-05-10,20200510072623
1590,"Shoalhaven News, Broughton Creek, Kiama and Ulladulla Advertiser (NSW : 1873, 1875 - 1877)","Shoalhaven News, Broughton Creek, Kiama and Ulladulla Advertiser",NSW,"1873, 1875 - 1877",2020-05-10,20200510072623
520,"Shoalhaven News, Nowra (NSW : 1937 - 1940)","Shoalhaven News, Nowra",NSW,1937 - 1940,2020-05-10,20200510072623
1002,"Tribune (Sydney, NSW : 1939 - 1991)",Tribune,"Sydney, NSW",1939 - 1991,2020-05-10,20200510072623
1578,"Catholic Advocate (Brisbane, Qld. : 1911 - 1928)",Catholic Advocate,"Brisbane, QLD",1911 - 1928,2020-05-10,20200510072623
1577,"Deutsche Zeitung für Sud-Australien = German Times for South Australia (Tanunda, SA : 1851)",Deutsche Zeitung für Sud-Australien = German Times for South Australia,"Tanunda, SA",1851,2020-05-10,20200510072623
1576,"Die Deutsche Post für die Australischen Colonien = The German Australian Post (Adelaide, SA : 1848 - 1851)",Die Deutsche Post für die Australischen Colonien = The German Australian Post,"Adelaide, SA",1848 - 1851,2020-05-10,20200510072623
1575,Box Hill Reporter (Vic. : 1925 - 1930),Box Hill Reporter,VIC,1925 - 1930,2020-05-10,20200510072623
243,"Lilydale Express and Yarra Glen, Wandin Yallock, Upper Yarra, Healesville and Ringwood Chronicle (Vic. : 1898 - 1914)","Lilydale Express and Yarra Glen, Wandin Yallock, Upper Yarra, Healesville and Ringwood Chronicle",VIC,1898 - 1914,2020-05-10,20200510072623
1583,Mildura Irrigationist (Vic. : 1892 - 1894),Mildura Irrigationist,VIC,1892 - 1894,2020-05-10,20200510072623
1581,Mildura Irrigationist and Murray River Agricultural Times (Vic. : 1888),Mildura Irrigationist and Murray River Agricultural Times,VIC,1888,2020-05-10,20200510072623
1582,Mildura Irrigationist and Murray River Cultural Advocate (Vic. : 1891 - 1892),Mildura Irrigationist and Murray River Cultural Advocate,VIC,1891 - 1892,2020-05-10,20200510072623
777,Mildura Telegraph and Darling and Lower Murray Advocate (Vic. : 1913 - 1920),Mildura Telegraph and Darling and Lower Murray Advocate,VIC,1913 - 1920,2020-05-10,20200510072623
1579,Mildura and Merbein Sun (Vic. : 1921),Mildura and Merbein Sun,VIC,1921,2020-05-10,20200510072623
1079,"Blackwood Times (Greenbushes, WA : 1905 - 1955)",Blackwood Times,"Greenbushes, WA",1905 - 1955,2020-05-10,20200510072623
1522,"Evening Courier (Fremantle, WA : 1902 - 1903)",Evening Courier,"Fremantle, WA",1902 - 1903,2020-05-10,20200510072623
1117,Geraldton Express (WA : 1906 - 1928),Geraldton Express,WA,1906 - 1928,2020-05-10,20200510072623
1530,"Golden Age (Coolgardie, WA : 1894 - 1898)",Golden Age,"Coolgardie, WA",1894 - 1898,2020-05-10,20200510072623
1531,"Guardian : Suburban and Municipal Recorder (Claremont, WA : 1903 - 1908)",Guardian : Suburban and Municipal Recorder,"Claremont, WA",1903 - 1908,2020-05-10,20200510072623
1532,Kalamunda and District News (WA : 1952 - 1954),Kalamunda and District News,WA,1952 - 1954,2020-05-10,20200510072623
1533,Kendenup Index (WA : 1921 - 1923),Kendenup Index,WA,1921 - 1923,2020-05-10,20200510072623
1534,Kondinin-Kulin Kourier and Karlgarin Advocate (WA : 1926 - 1941),Kondinin-Kulin Kourier and Karlgarin Advocate,WA,1926 - 1941,2020-05-10,20200510072623
1535,"Leader (Perth, WA : 1923 - 1928)",Leader,"Perth, WA",1923 - 1928,2020-05-10,20200510072623
1536,"Liberty (Fremantle, WA : 1891 - 1892)",Liberty,"Fremantle, WA",1891 - 1892,2020-05-10,20200510072623
1537,"Listening Post (Perth, WA : 1891 - 1954)",Listening Post,"Perth, WA",1891 - 1954,2020-05-10,20200510072623
1538,"Magpie (Perth, WA : 1923)",Magpie,"Perth, WA",1923,2020-05-10,20200510072623
1539,Manjimup and Warren Times (WA : 1927 - 1954),Manjimup and Warren Times,WA,1927 - 1954,2020-05-10,20200510072623
1540,"Miners' Daily News (Menzies, WA : 1896 - 1898)",Miners' Daily News,"Menzies, WA",1896 - 1898,2020-05-10,20200510072623
1541,"Mirror (Perth, WA : 1905 - 1910)",Mirror,"Perth, WA",1905 - 1910,2020-05-10,20200510072623
1542,"Murchison Times (Cue, WA : 1925 - 1937)",Murchison Times,"Cue, WA",1925 - 1937,2020-05-10,20200510072623
1543,Murchison Times and Cue-Big Bell-Reedy Advocate (WA : 1937 - 1942),Murchison Times and Cue-Big Bell-Reedy Advocate,WA,1937 - 1942,2020-05-10,20200510072623
1082,Narrogin Observer (WA : 1930 - 1955),Narrogin Observer,WA,1930 - 1955,2020-05-10,20200510072623
1081,Narrogin Observer and Williams District Representative (WA : 1905 - 1930),Narrogin Observer and Williams District Representative,WA,1905 - 1930,2020-05-10,20200510072623
932,"Nor-West Echo (Broome, WA : 1912 - 1930)",Nor-West Echo,"Broome, WA",1912 - 1930,2020-05-10,20200510072623
1568,"North-Eastern Courier (Perth, WA : 1923 - 1954)",North-Eastern Courier,"Perth, WA",1923 - 1954,2020-05-10,20200510072623
1083,Northam Advertiser (WA : 1895 - 1955),Northam Advertiser,WA,1895 - 1955,2020-05-10,20200510072623
1544,"Northern Grazier and Miner (Leonora, WA : 1929 - 1944)",Northern Grazier and Miner,"Leonora, WA",1929 - 1944,2020-05-10,20200510072623
